1,0,2,Hialeah,2021-04-14 21:28:25,Valery,Xiang
2,0,5,St Louis,2019-12-15 06:55:25,Brian,Winters
3,0,4,Chicago,2021-04-11 10:23:47,George,Orlin
4,1,3,Reston,2019-11-11 22:15:22,Ralph,Ng
5,1,1,Gansevoort,2019-05-24 00:36:59,Dmitry,Kovalev
6,1,5,Miami,2020-04-07 21:16:30,Ralph,Pape
7,0,2,Gansevoort,2020-01-26 21:36:07,Clint,Uhles
8,0,5,Denver,2020-05-21 09:23:58,Emma,Avery
9,0,4,Boston,2021-08-30 22:30:17,Michelle,Yu
10,0,3,Elmhurst,2020-03-31 02:03:33,Gertrude,Burroughs
11,0,5,Jackson,2021-01-30 06:10:07,Terry,North
12,0,2,Xavier,2019-04-14 17:55:33,Laura,Woo
13,1,3,Larchmont,2021-08-07 08:13:59,Jules,Ingersol
14,1,3,Hialeah,2020-02-07 13:30:19,Kyra,Winters
15,1,2,Fargo,2021-06-22 10:47:13,Alexandra,Peters
16,1,2,Reston,2019-03-08 12:57:21,Peter,Koivu
17,1,2,Washington,2020-10-05 03:19:30,Danielle,Ravazzolo
18,1,5,Fargo,2020-02-24 18:32:56,Samantha,Thompson
19,1,1,Oak Creek,2018-12-22 21:14:05,Valery,Tsatsulin
20,0,3,Tampa,2018-12-15 20:08:18,Neil,Solomon
21,0,1,Zanesville,2021-03-12 22:53:39,Quigley,Long
22,0,2,Ukiah,2020-12-18 00:10:14,Molly,Orwell
23,0,2,Gansevoort,2020-08-16 17:15:46,Elvira,Feynman
24,0,4,Ukiah,2019-06-10 05:19:23,Alfred,Williams
25,1,4,Chicago,2018-12-31 02:39:04,Jose,Ott
26,0,5,Albany,2020-12-04 21:48:32,Orson,McCoy
27,0,2,Newton,2020-01-19 21:42:30,Alexandra,Rotterman
28,1,1,Zanesville,2021-03-12 01:03:47,Peter,Ulman
29,0,2,Albany,2020-08-18 08:41:53,Peter,Uberoth
30,0,2,Chicago,2021-02-28 02:30:47,Peter,Gibbs
31,0,1,Reston,2018-12-21 04:17:56,Dmitry,Bush
32,0,4,Oak Creek,2020-04-04 17:53:46,Mary,Novello
33,1,5,Reston,2021-05-12 23:04:11,Wolfgang,Bach
34,0,1,Chicago,2021-04-24 19:39:14,Roger,Quine
35,0,4,Boston,2020-12-25 11:15:29,Geoffrey,O'Rielly
36,1,4,Newton,2020-09-03 22:54:28,Joe,Ueckert
37,1,2,Fargo,2020-06-03 23:13:51,Elvis,Xander
38,0,4,Queensbury,2020-08-28 02:57:41,Kristen,Paladino
39,0,4,Fargo,2021-04-05 23:46:22,Bill,Garcia
40,1,3,Elmhurst,2020-08-23 06:21:35,Michelle,Russell
41,0,2,Pueblo,2020-04-30 09:46:04,Will,Townsend
42,0,5,Zanesville,2019-04-22 06:45:11,Alvin,Peterson
43,0,1,Washington,2021-01-14 08:54:52,Brian,Tillem
44,1,4,Reston,2018-12-18 17:26:03,Michael,Vivaldi
45,0,4,Hialeah,2020-05-09 17:25:23,Tara,Ragon
46,1,3,Reston,2020-02-12 23:10:56,Chris,Zampitello
47,0,3,Islip,2021-06-25 11:06:08,Phyllis,Gaboriault
48,0,3,Xavier,2021-01-02 17:21:51,Amanda,Ihringer
49,0,3,Denver,2020-12-23 04:38:16,Julie,Quigley
50,1,1,Ukiah,2020-08-10 04:06:53,Liza,Edison
51,0,4,Oak Creek,2019-10-27 11:50:46,Elmo,Nichols
52,0,5,Youngstown,2019-09-23 11:13:31,Elvis,Leiberman
53,0,1,St Louis,2021-06-16 04:33:22,Pam,Chang
54,1,3,Gansevoort,2019-10-13 22:23:26,Bob,O'Rielly
55,1,1,Washington,2019-01-17 10:54:22,Violet,Orlin
56,1,3,Hialeah,2019-10-27 20:05:07,Kyra,Emerson
57,1,2,Youngstown,2019-12-30 03:36:26,Chris,Smith
58,0,5,Bensonhurst,2021-05-01 16:58:14,Bart,Thompson
59,0,5,Newton,2020-01-07 02:27:04,Zoe,Zimmerman
60,0,2,Reston,2021-03-26 10:04:38,Andrew,Iacobelli
61,1,1,Jackson,2020-10-06 07:20:36,Phil,Malkovich
62,1,5,Elmhurst,2019-01-31 12:13:31,Charles,Pape
63,1,3,Zanesville,2020-05-12 23:35:17,Xavier,Schulte
64,1,5,Denver,2019-07-13 13:39:06,Chris,Munt
65,0,2,St Louis,2019-10-31 07:24:28,Howard,Sorenson
66,0,1,Bensonhurst,2021-04-01 23:39:16,Bart,Hertz
67,0,1,Ukiah,2021-06-30 03:38:14,Marvin,Tillem
68,0,3,Youngstown,2021-08-15 05:03:20,Norbert,Underman
69,0,1,Albany,2021-07-14 15:17:53,Mario,Underman
70,0,2,Vail,2020-01-11 16:16:29,Diane,Huff
71,0,2,Xavier,2019-03-17 11:13:04,David,Joyce
72,1,3,Ukiah,2019-09-29 06:17:02,Emily,Alton
73,1,5,Chicago,2021-04-15 02:50:31,Marvin,Woo
74,1,1,Reston,2019-02-16 16:53:15,Roger,Schultz
75,1,2,Ukiah,2019-12-26 23:47:14,Olga,Martinez
76,0,1,Denver,2021-01-02 13:02:12,Dan,Quilty
77,0,5,Vail,2019-09-14 07:42:49,Lisa,Van De Griek
78,0,2,Youngstown,2021-02-28 19:04:24,Maureen,Hammel
79,1,1,Miami,2021-02-19 14:02:18,Charles,Williams
80,0,1,Reston,2020-02-05 03:42:22,Milhouse,Vanzetti
81,0,1,Queensbury,2019-04-26 20:32:34,Fred,Harrison
82,0,1,Vail,2019-08-07 01:04:20,Alice,Bukowski
83,1,5,Tampa,2019-02-19 22:59:45,Josephine,Ueckert
84,0,1,Queensbury,2021-03-30 15:03:11,Laura,Zevon
85,0,4,Ukiah,2020-10-21 18:32:28,Kyra,Ueckert
86,0,5,Vail,2019-03-26 11:50:22,Heloisa,Ingleman
87,1,1,Vail,2021-03-20 18:46:26,Alvin,Zubik
88,0,4,Vail,2019-11-02 19:31:40,Xavier,Huff
89,0,2,Pueblo,2019-03-10 02:59:06,Michelle,Faust
90,1,2,Bensonhurst,2020-09-28 22:41:08,Kyra,Rodriguez
91,0,3,Elmhurst,2020-06-24 12:13:34,Molly,Quilty
92,0,3,St Louis,2018-12-28 03:58:12,Michelle,Hills
93,0,5,Xavier,2020-01-20 00:06:12,Kenny,Zampitello
94,0,1,Zanesville,2020-12-14 23:03:29,Alfred,Umansky
95,1,2,Pueblo,2020-04-23 22:53:36,Heloisa,Ragon
96,0,1,Newton,2021-04-19 19:16:10,Joshua,Brown
97,0,2,Oak Creek,2020-07-11 10:10:49,Ashley,Fripp
98,1,4,Tampa,2021-07-25 14:04:06,Umberto,Campos
99,1,4,Queensbury,2019-12-29 01:58:23,Tara,Zweifelhofer
100,1,5,Hialeah,2019-05-23 17:21:46,Filomena,Fripp
101,1,5,Zanesville,2019-01-06 18:44:01,Violet,Miller
102,0,3,Newton,2020-01-01 02:38:36,Greta,Hills
103,1,4,Denver,2020-02-29 15:26:19,Orson,Mara
104,1,2,Jackson,2021-07-10 22:55:38,Debra,Ingrahm
105,1,5,Albany,2020-03-02 09:08:04,Terry,Petersburg
106,0,5,Albany,2020-02-04 21:36:06,Zeke,Ubertini
107,0,5,Reston,2019-08-27 09:44:42,Edward,Gore
108,1,4,Denver,2020-04-16 04:31:16,Kim,Vivaldi
109,0,2,Youngstown,2021-03-21 00:51:43,Elmo,Lepon
110,0,1,St Louis,2020-01-08 13:26:05,Mario,Bush
111,1,1,Oak Creek,2020-08-24 15:02:17,Elvira,Roentgen
112,1,5,Miami,2019-02-11 07:06:16,George,Evans
113,0,5,Hialeah,2021-08-15 05:57:56,Valery,Quince
114,1,3,Islip,2019-01-03 04:58:13,Lisa,Campos
115,0,4,Gansevoort,2019-02-28 13:30:51,Filomena,Van De Griek
116,0,5,Zanesville,2020-04-25 16:04:54,Greta,Ingersol
117,1,1,Fargo,2021-04-28 22:47:31,Alvin,Yakulis
118,0,2,Xavier,2019-07-11 16:02:25,Howard,Zubik
119,1,4,St Louis,2019-01-27 00:03:22,Charles,Monroe
120,1,3,Miami,2020-07-02 09:03:25,Debby,Hertz
121,0,5,Tampa,2021-08-22 11:06:06,Robert,Cooper
122,1,3,Jackson,2019-07-25 15:03:01,Milhouse,Tweed
123,1,5,Elmhurst,2019-02-24 02:57:25,Al,Zucherro
124,0,4,Xavier,2020-11-08 12:55:24,William,Young
125,1,2,Fargo,2021-03-01 19:47:53,Zeke,Quine
126,1,3,Fargo,2019-08-31 08:41:44,Ashley,Browne
127,1,1,Islip,2019-03-27 15:55:39,Elvira,Young
128,0,1,Washington,2018-12-27 20:03:58,Roger,Van De Griek
129,1,1,Jackson,2019-08-12 08:17:39,Amanda,Peterson
130,0,2,Reston,2020-08-11 03:45:27,Patricia,King
131,1,1,Boston,2019-10-02 22:16:47,Thelma,Townsend
132,0,5,Boston,2020-08-06 07:34:19,Juanita,Bush
133,1,4,Reston,2019-07-10 13:33:44,Yan,Iacobelli
134,0,4,Xavier,2021-05-28 00:25:57,Frances,Sato
135,0,2,Queensbury,2020-08-27 13:40:12,Samantha,Sato
136,1,4,Chicago,2020-09-07 00:47:51,Kyra,Umansky
137,1,3,Elmhurst,2019-09-28 00:26:32,David,Ahmed
138,0,4,Hialeah,2020-02-15 07:28:12,Alfred,Finn
139,0,3,Albany,2021-08-03 22:35:02,Molly,Frith
140,0,3,Hialeah,2019-07-16 08:43:50,Wolfgang,Yezek
141,0,5,Ukiah,2021-03-07 04:20:03,Roger,Iacobelli
142,0,2,Hialeah,2020-08-14 11:13:39,Joshua,Quilty
143,0,2,Hialeah,2020-02-12 15:16:05,Angelo,Ironhorse
144,1,4,Chicago,2020-10-15 22:56:47,Liza,Harrison
145,0,3,Denver,2020-10-01 21:13:37,John,Chang
146,0,1,Reston,2019-03-02 04:15:35,Lydia,Vanzetti
147,0,5,Miami,2018-12-07 03:25:05,Elvira,Xerxes
148,1,3,Tampa,2021-02-02 10:21:08,Kevin,Yezek
149,1,2,Boston,2020-06-29 02:46:00,Lydia,Peterson
150,0,4,Miami,2019-03-05 14:07:15,Maria,Simpson
151,0,3,Zanesville,2020-08-08 16:23:14,Zelda,Lennon
152,1,2,Ukiah,2020-08-08 21:07:04,Mark,Monroe
153,1,2,Zanesville,2019-07-18 01:00:48,Patricia,Alton
154,0,2,Newton,2019-02-21 11:45:28,Dick,Klausner
155,0,1,Boston,2019-09-24 22:53:33,Dmitry,Feynman
156,1,1,Youngstown,2020-11-12 08:52:09,Chris,Lennon
157,0,2,St Louis,2020-01-29 16:06:23,Orson,King
158,0,4,Jackson,2019-07-18 11:41:25,Brendan,Zampitello
159,1,3,Newton,2019-07-05 18:24:51,Laura,Anderson
160,0,2,St Louis,2020-06-05 11:26:19,Elvis,Eisenstien
161,1,2,Islip,2020-09-26 02:15:29,Emilio,Monroe
162,1,5,Miami,2019-12-04 02:00:30,Edward,Isaksen
163,1,1,Larchmont,2020-07-17 14:08:01,Natasha,Klingman
164,1,3,Queensbury,2021-03-06 12:07:48,Amanda,Yu
165,0,1,Elmhurst,2019-02-05 06:27:18,Umberto,Adams
166,1,1,Reston,2021-06-11 01:11:49,Mary,O'Brien
167,1,4,Washington,2020-10-05 14:55:34,Zoe,Jenkins
168,0,2,St Louis,2020-10-13 12:35:57,Jocelyn,Gore
169,0,5,Queensbury,2018-12-17 23:25:40,Joshua,Hammel
170,1,5,Boston,2021-01-05 19:37:33,Will,Paraskiv
171,1,3,Fargo,2021-01-28 11:40:24,Jeff,Presley
172,1,5,Elmhurst,2020-12-07 02:34:20,Pat,Beatty
173,1,2,Miami,2021-05-05 02:21:11,Marvin,Paladino
174,0,1,Vail,2019-12-29 12:19:49,Stavros,Larson
175,1,5,Youngstown,2021-01-02 19:31:31,Molly,Ximines
176,1,5,Bensonhurst,2019-08-21 18:13:52,Greta,Schultz
177,1,5,Gansevoort,2020-01-15 09:17:31,Angelo,Klausner
178,0,4,Jackson,2021-06-07 01:14:30,Neil,Willeke
179,1,4,Pueblo,2019-04-29 01:37:55,Milhouse,Nichols
180,1,1,Ukiah,2019-10-12 00:03:02,Patricia,Ingleman
181,1,1,Fargo,2021-06-25 02:35:28,Joe,Malkovich
182,1,1,Newton,2020-07-28 16:31:04,Kirsten,Underman
183,0,5,Boston,2019-05-14 03:45:49,Orson,Umansky
184,1,4,Islip,2021-01-16 22:38:56,Alexandra,Vonnegut
185,0,4,Queensbury,2019-03-28 07:55:56,Wolfgang,Bush
186,0,1,Tampa,2020-06-22 10:58:58,Hannah,Olsen
187,1,5,Gansevoort,2020-03-20 19:57:14,Dan,Waters
188,0,2,St Louis,2020-08-18 22:00:39,Martin,Fives
189,1,1,Larchmont,2019-01-17 07:40:44,Nataliya,Quilty
190,0,4,Chicago,2021-05-02 17:01:57,Barb,Russell
191,0,4,Albany,2019-10-22 14:23:08,Jane,Wijnschenk
192,0,2,Fargo,2019-08-22 23:11:22,Quigley,Tesla
193,1,3,Oak Creek,2020-06-25 02:51:18,Milhouse,Koivu
194,0,1,Bensonhurst,2020-08-28 22:59:57,Bob,Olsen
195,1,5,Pueblo,2021-04-13 10:32:44,Michelle,Finn
196,0,1,Youngstown,2019-09-24 23:27:42,Alice,Browne
197,1,3,Larchmont,2020-09-19 10:47:21,Hannah,Cheng
