1,0,4,Larchmont,2020-10-16 18:04:22,Elvira,Zampitello
2,1,3,Vail,2019-04-25 15:45:19,Yan,Ximines
3,0,4,Bensonhurst,2020-06-20 19:51:37,Juanita,Quigley
4,1,1,Zanesville,2020-10-21 06:33:21,Bart,Cannon
5,1,2,Denver,2021-05-29 15:32:52,Geoffrey,Salm
6,0,1,Pueblo,2021-04-03 19:20:05,Marvin,White
7,1,2,Oak Creek,2019-08-14 10:24:25,Xavier,Moon
8,0,1,Vail,2019-02-14 10:43:07,Alice,Gaboriault
9,0,3,Pueblo,2019-03-28 04:43:41,Bart,Jaynes
10,1,4,Tampa,2020-09-29 07:25:56,Greta,Anderson
11,0,3,Youngstown,2020-11-23 22:50:11,Kristen,Drabek
12,1,4,Boston,2020-03-19 13:51:37,Maria,Fives
13,1,2,Chicago,2019-05-03 15:58:54,Filomena,Willeke
14,0,4,Reston,2020-04-25 05:25:08,Terry,Hernandez
15,0,3,Denver,2019-05-14 21:22:01,Julie,Vivaldi
16,1,3,Hialeah,2020-01-03 06:11:09,Bob,Anderson
17,1,5,Fargo,2020-01-30 01:51:46,Keith,Zucherro
18,1,2,Larchmont,2019-06-01 09:44:06,Elmo,Iacobelli
19,0,3,Fargo,2020-02-06 05:47:28,Chad,Olsen
20,1,2,Fargo,2020-11-27 20:44:44,Susan,Wilson
21,1,4,Fargo,2019-05-24 17:35:49,Paul,Uhles
22,1,1,Tampa,2019-02-03 10:41:04,Natasha,O'Donnell
23,0,3,Larchmont,2019-08-05 12:26:13,Dick,Jung
24,0,3,Fargo,2019-03-03 09:42:12,Julie,Sands
25,0,3,Larchmont,2020-03-18 12:00:18,Kirsten,Xander
26,0,4,Miami,2020-04-19 18:45:41,Robert,Ximines
27,1,5,Zanesville,2019-01-04 14:30:55,Thelma,Yakulis
28,0,3,Albany,2020-12-03 13:34:55,Jules,Leiberman
29,0,5,Larchmont,2019-10-21 10:21:34,Uma,Roentgen
30,1,3,Hialeah,2020-12-31 11:59:32,Marvin,Pybus
31,1,3,Islip,2019-01-14 02:16:10,Sophia,Baker
32,1,5,Xavier,2019-09-13 13:58:23,Xavier,Quigley
33,0,3,Newton,2019-09-02 18:34:29,Hannah,Hertz
34,0,1,Fargo,2020-11-24 22:39:59,Roger,Sorenson
35,1,5,Islip,2020-05-01 11:43:18,Debra,Bachman
36,1,2,Zanesville,2019-04-30 21:58:55,Al,Frith
37,0,4,Fargo,2019-12-01 22:33:02,Ralph,Vonnegut
38,1,5,Albany,2019-03-16 15:25:07,Al,Lepon
39,0,2,Queensbury,2020-12-28 19:52:10,John,Kovalev
40,1,2,Vail,2019-03-17 05:03:09,Kyra,Zampitello
41,0,4,St Louis,2021-06-03 15:50:32,Lola,Kelvin
42,1,1,Bensonhurst,2020-12-10 19:47:29,Stavros,Umansky
43,0,4,Gansevoort,2019-09-14 08:25:57,Richard,Zweifelhofer
44,0,3,Pueblo,2019-02-18 00:57:42,Sally,Isaksen
45,0,5,St Louis,2020-10-09 17:39:47,Edgar,Vanzetti
46,0,2,Hialeah,2019-07-07 21:09:24,Dan,Evans
47,1,5,Newton,2021-05-06 14:58:25,Jeff,Klausner
48,0,1,St Louis,2020-01-23 13:35:37,Maureen,Rotterman
49,1,4,Queensbury,2019-12-27 23:51:32,Howard,Novello
50,0,1,Zanesville,2020-05-27 13:27:49,Diane,Drabek
51,0,3,Elmhurst,2019-03-16 01:08:24,Michael,Taylor
52,1,1,Ukiah,2021-06-11 08:42:05,Ralph,Yeats
53,0,4,Gansevoort,2019-07-14 14:50:57,Jocelyn,Klein
54,0,4,Miami,2019-03-03 14:00:33,Milhouse,Murray
55,1,1,Oak Creek,2019-02-11 09:30:40,Laura,Loveluck
56,1,3,Vail,2020-12-28 12:16:02,Zelda,Cooke
57,1,4,Ukiah,2020-02-12 14:17:51,Mo,Eno
58,0,5,Pueblo,2020-08-10 17:57:19,Barb,Chesire
59,1,5,Oak Creek,2020-06-09 00:44:50,Laura,Ximines
60,0,2,Chicago,2021-02-24 02:04:54,Barbara,Jaynes
61,0,5,Vail,2020-06-16 23:14:46,Patricia,White
62,0,3,Vail,2019-01-22 09:46:16,Dan,Goldman
63,0,1,Chicago,2020-09-19 10:02:03,Quigley,Macrakis
64,0,1,Zanesville,2019-10-03 14:03:56,Lola,Tsatsulin
65,1,4,St Louis,2019-07-29 11:03:29,Josephine,Pybus
66,0,2,Xavier,2019-07-20 03:55:06,Liza,Russell
67,0,4,Tampa,2019-06-20 01:42:54,Buzz,Gore
68,0,4,Hialeah,2021-08-17 11:18:14,Nataliya,Yang
69,1,5,Xavier,2020-03-19 07:51:08,Pam,Mastrolito
70,1,2,Oak Creek,2020-09-24 23:01:43,Liza,Lepon
71,1,1,Hialeah,2021-03-18 19:38:42,Lisa,Sorenson
72,0,3,Miami,2019-02-23 14:20:07,Bart,Frost
73,0,2,Vail,2021-06-29 05:02:22,Zoe,Xavier
74,0,2,Boston,2020-01-31 11:42:40,Rhonda,Tweed
75,0,1,Queensbury,2021-05-21 02:59:30,Umberto,Tesla
76,0,3,Newton,2021-03-05 18:45:22,Terry,Tweed
77,1,4,Youngstown,2019-11-17 00:20:17,Filomena,Yancik
78,0,5,Elmhurst,2021-06-11 10:52:42,Quentin,Young
79,0,4,Oak Creek,2019-09-20 13:01:46,Lawrence,Hanson
80,0,5,Islip,2020-08-06 09:14:56,Bob,Quincy
81,1,5,Fargo,2020-02-16 10:45:09,Stavros,LaRocca
82,1,3,Chicago,2019-03-17 01:12:43,Kirsten,Sverdlov
83,0,4,Xavier,2020-02-16 02:10:53,Jose,Houseman
84,1,2,Gansevoort,2019-01-19 20:18:24,Barbara,Emerson
85,0,2,Miami,2020-05-30 22:55:14,Tara,Edwards
86,1,2,Tampa,2020-09-09 14:17:52,Andrew,Gallant
87,0,5,Denver,2021-04-14 22:13:14,Terry,Peterson
88,0,3,Vail,2021-03-22 21:42:03,Elvis,Levinson
89,0,2,Youngstown,2021-06-06 05:38:54,Dave,Baker
90,0,5,Islip,2019-03-16 09:09:05,Dmitry,Davis
91,0,5,Oak Creek,2021-06-19 16:55:21,Lawrence,Vivaldi
92,0,4,Washington,2020-09-01 16:30:53,Janice,Wells
93,0,5,Zanesville,2020-06-19 09:34:45,Neil,Malkovich
94,0,2,Reston,2019-04-19 01:05:25,Roberta,Quince
95,1,1,Elmhurst,2019-12-23 20:10:20,Stavros,Nathanson
96,0,5,Gansevoort,2021-07-03 03:06:27,Olga,Minichillo
97,1,5,Miami,2021-03-10 07:18:22,Jane,Rodriguez
98,1,4,Miami,2021-05-04 10:34:39,Norbert,Ihringer
99,1,3,Jackson,2018-12-28 19:35:41,Nataliya,Ott
100,0,5,Denver,2020-02-05 14:40:31,George,Eisenstien
