1,1,2,Oak Creek,2019-02-15 08:19:27,Danielle,Lepon
2,1,3,Bensonhurst,2021-03-13 07:27:39,Joe,O'Brien
3,1,2,Hialeah,2020-02-26 21:24:12,Fred,Page
4,1,4,Larchmont,2019-03-26 05:47:36,Barb,Nathanson
5,1,1,Bensonhurst,2021-02-04 07:19:20,Martin,Edwards
6,0,5,Denver,2020-05-29 12:58:59,Maureen,Cooper
7,0,2,Pueblo,2021-02-01 14:59:48,Jocelyn,Bush
8,0,1,Vail,2020-04-25 01:28:25,Josephine,Connors
9,0,2,Bensonhurst,2020-09-16 15:58:37,Bob,Waal
10,0,1,Miami,2019-11-25 13:01:39,Clint,Yezek
11,0,3,Washington,2020-11-02 10:37:12,Linda,Goncharuk
12,1,3,Miami,2020-10-25 09:53:08,Molly,Goldman
13,1,1,Islip,2019-04-04 20:38:38,Liza,Goldman
14,1,5,St Louis,2019-11-05 20:30:00,Laura,Yu
15,0,2,Washington,2020-01-22 09:49:00,Filomena,Xavier
16,1,2,Pueblo,2019-12-02 15:01:41,Lawrence,Gore
17,0,2,Youngstown,2019-10-31 15:30:24,Ted,Quince
18,0,1,Fargo,2019-06-25 19:03:16,Norbert,White
19,1,1,Bensonhurst,2021-06-16 03:22:36,Zoe,Olsen
20,1,4,Boston,2019-09-11 18:14:11,Violet,Alton
21,1,4,Larchmont,2019-05-20 07:14:13,Dave,Finn
22,0,5,Bensonhurst,2020-06-22 01:30:44,Natasha,Eagleman
23,1,3,Youngstown,2020-12-04 22:48:27,Alvin,Sato
24,0,5,Oak Creek,2020-01-05 15:03:45,Mo,Waterman
25,1,4,Chicago,2021-03-25 21:42:09,Filomena,Woo
26,0,2,Miami,2019-05-25 07:50:01,Bill,Tweed
27,0,2,St Louis,2020-12-05 20:03:18,Charles,Fives
28,1,5,Jackson,2020-06-03 17:10:40,George,Long
29,1,3,Tampa,2020-09-28 07:56:14,Edward,Ingersol
30,1,2,Ukiah,2020-06-09 02:52:53,Paul,Fripp
31,1,1,Boston,2019-01-05 14:30:48,Emilio,Fripp
32,1,4,Hialeah,2021-02-06 18:49:07,Howard,Allen
33,1,1,Albany,2018-12-15 01:19:35,Josephine,Novello
34,1,3,Islip,2020-02-07 13:49:23,Olga,Johnson
35,1,4,Washington,2020-04-25 15:16:08,Nataliya,Quince
36,0,1,Pueblo,2020-12-15 00:08:42,Charles,Xerxes
37,1,2,Denver,2021-04-30 05:04:10,Nellie,O'Rielly
38,0,3,Gansevoort,2020-05-29 09:34:45,Bill,Munt
39,1,3,Jackson,2020-09-11 04:47:57,Emily,Schultz
40,1,2,Xavier,2019-05-28 21:01:25,Bill,Ingersol
41,0,4,Islip,2019-10-29 19:48:52,Jane,Novello
42,0,5,Gansevoort,2020-09-16 22:01:29,Elvis,Tillem
43,1,5,Pueblo,2020-09-13 04:02:18,Dan,Ueckert
44,1,2,Chicago,2019-02-20 00:34:34,Emily,Adam
45,0,5,Islip,2020-07-17 12:15:31,Lydia,Ahmed
46,0,2,Hialeah,2020-03-18 05:06:44,Christine,Emerson
47,1,3,Chicago,2019-02-24 02:03:32,Orson,Eagleman
48,1,5,Vail,2019-05-22 07:44:10,Debra,Tsatsulin
49,0,4,Boston,2021-03-29 09:29:08,Alvin,Isaacs
50,1,4,Queensbury,2020-12-25 03:49:46,Pat,Xiang
51,0,4,Albany,2021-05-07 00:00:25,Clint,Alton
52,0,5,Ukiah,2020-04-07 11:11:09,Umberto,Yancik
53,1,1,Newton,2020-12-05 10:16:32,Terry,Jaynes
54,1,5,Pueblo,2021-02-12 15:38:25,Joe,Clinton
55,1,3,Jackson,2019-09-06 12:35:38,Robert,Nathanson
56,1,3,Pueblo,2020-03-20 10:46:19,George,Smith
57,1,1,Vail,2020-04-23 17:16:38,Orson,Pantaleo
58,1,1,St Louis,2020-02-06 00:39:24,Alfred,Brown
59,1,5,Albany,2021-01-14 14:52:44,Josephine,Quincy
60,1,4,Fargo,2020-02-09 16:04:01,Bart,Eisenstien
61,0,5,Xavier,2021-05-19 02:01:33,Keith,Klausner
62,0,1,Tampa,2019-12-03 17:49:01,Chelsea,Eisenstien
63,1,2,Zanesville,2021-08-20 10:45:58,Patrick,Edwards
64,0,5,Albany,2019-07-22 18:46:49,Uma,King
65,0,4,Ukiah,2019-05-07 10:03:27,Martin,Chadbourne
66,0,1,Pueblo,2019-04-28 05:34:53,Debby,Waal
67,1,2,Tampa,2021-08-31 17:01:51,Roger,Anderson
68,1,1,Washington,2020-10-25 22:37:31,Ashley,Frost
69,0,2,Ukiah,2020-03-07 18:33:58,Angelo,Petersburg
70,0,1,St Louis,2020-11-29 23:34:01,William,Vivaldi
71,0,5,Oak Creek,2019-12-07 10:45:47,Laura,Ihringer
72,1,2,Xavier,2019-05-26 00:09:08,Gertrude,Lennon
73,0,3,Bensonhurst,2019-02-04 03:58:57,Stavros,Townsend
74,0,5,Zanesville,2020-04-22 04:15:29,David,Sato
75,1,5,Xavier,2020-05-02 04:19:18,Zelda,Vivaldi
76,1,5,Reston,2021-04-19 09:53:51,Robert,Orwell
77,0,1,Chicago,2019-09-12 13:58:16,Martin,Xenia
78,1,4,Xavier,2021-06-26 11:20:44,Laura,Ott
79,1,4,Denver,2019-10-08 18:19:03,Edward,Nathanson
80,1,4,Xavier,2019-10-11 21:07:15,Kyra,Frith
81,0,4,Youngstown,2019-09-15 00:44:37,Christen,Frost
82,1,5,Washington,2020-04-22 04:43:32,Molly,Yang
83,1,1,Zanesville,2018-12-15 05:59:45,Jeff,Yezek
84,0,2,Fargo,2019-10-15 13:26:54,Yan,Vonnegut
85,0,5,Oak Creek,2020-11-15 10:21:32,Alice,Ulman
86,0,2,Jackson,2020-01-05 12:19:15,Michelle,Ueckert
87,1,5,Newton,2018-12-18 23:03:40,Gertrude,Anderson
88,0,1,Islip,2021-07-20 07:12:55,Barb,Schultz
89,0,3,Elmhurst,2021-01-11 09:04:17,Emma,Jung
90,0,3,Boston,2020-12-22 02:15:51,Jane,Zucherro
91,1,1,Queensbury,2019-01-20 05:36:36,Elvira,Ahmed
92,0,1,Chicago,2021-01-27 19:54:47,Alexandra,Yu
93,1,1,Youngstown,2021-04-04 07:27:38,Norbert,Adam
94,1,3,Albany,2021-01-29 17:22:12,Gertrude,Dunlap
95,0,1,Larchmont,2021-07-04 14:03:10,Kyra,Simpson
96,0,3,Zanesville,2019-11-10 00:37:07,Zeke,Cunningham
97,0,3,Xavier,2019-03-28 15:25:11,Sam,Love
98,0,5,Vail,2019-01-04 15:45:47,Edgar,Ipsen
99,1,3,Bensonhurst,2021-06-16 06:10:32,Lawrence,Bach
100,1,2,Fargo,2019-10-08 21:41:39,Chris,Vanzetti
101,0,4,Oak Creek,2021-01-22 11:36:52,Zelda,Umansky
102,1,2,Bensonhurst,2019-05-01 19:52:11,William,Wells
103,0,1,Tampa,2020-10-02 00:42:10,Bart,Hertz
104,0,3,Fargo,2019-12-17 23:26:07,Kristen,Rodriguez
105,1,5,St Louis,2019-01-08 22:14:14,Nataliya,Tillem
106,1,3,Newton,2020-08-27 22:11:52,Lola,Yancik
107,1,5,Washington,2020-08-10 16:47:13,Janice,Waterman
108,0,5,Chicago,2020-01-02 22:40:13,Zelda,Adam
109,1,2,Bensonhurst,2021-03-12 15:17:38,Umberto,Fripp
110,0,1,Queensbury,2019-06-07 08:28:18,Buzz,Zweifelhofer
111,0,1,St Louis,2019-05-06 02:24:06,Buzz,Jafari
112,1,1,Fargo,2020-12-25 17:42:06,Chad,Isaacs
113,0,3,Larchmont,2020-08-16 23:36:55,John,Houseman
114,1,2,Gansevoort,2020-04-20 23:27:17,Brendan,Thompson
115,0,2,Xavier,2021-07-03 07:50:44,Roberta,Browning
116,1,1,Hialeah,2020-06-30 17:10:47,Joe,Baker
117,0,5,Bensonhurst,2021-08-06 08:44:03,Tara,Townsend
118,0,4,Denver,2019-07-14 02:24:42,Robert,Cunningham
119,1,1,Chicago,2019-04-04 04:36:46,Nataliya,Feynman
120,1,4,Bensonhurst,2021-04-09 05:59:27,Xavier,Brown
