1,1,1,Reston,2019-10-02 19:05:37,Phil,Olsen
2,0,3,Youngstown,2019-01-16 21:34:53,Bob,Schulte
3,0,1,Hialeah,2021-08-29 18:56:01,Amanda,Rodriguez
4,1,2,Oak Creek,2019-06-25 16:55:22,Ashley,Isaksen
5,1,2,St Louis,2020-09-26 09:36:15,Mo,Yu
6,1,3,Elmhurst,2019-01-26 23:54:22,Marvin,Ramsay
7,1,3,Reston,2020-05-26 03:16:31,Diane,Noodleman
8,0,3,Islip,2019-04-27 18:08:57,Filomena,Jung
9,0,3,Oak Creek,2019-02-21 20:04:01,Bart,Isaksen
10,1,4,Tampa,2021-02-05 07:46:41,Quentin,Cannon
11,1,4,Xavier,2020-06-07 03:32:23,Violet,Edwards
12,1,4,Tampa,2020-10-03 16:55:59,Vincent,Quigley
13,1,5,Chicago,2019-05-20 13:46:05,Edward,Wells
14,0,5,Zanesville,2019-10-04 03:23:30,Norbert,Ulman
15,1,1,Fargo,2020-06-29 04:58:16,Dmitry,Kelvin
16,1,2,Reston,2020-07-22 00:04:01,Quigley,Zevon
17,0,4,Albany,2020-07-16 02:15:47,Buzz,Yu
18,1,3,Tampa,2019-06-09 06:10:20,Ashley,Quilty
19,0,4,St Louis,2021-03-26 03:12:34,Mary,Quilty
20,1,1,Gansevoort,2021-01-07 00:48:31,Milhouse,Yakulis
21,0,2,Queensbury,2021-01-28 03:26:09,David,Schulte
22,1,3,Zanesville,2021-08-02 09:02:19,Tara,Roentgen
23,0,3,Fargo,2019-08-12 12:08:22,Kyra,Yoders
24,0,5,Chicago,2019-02-25 08:38:11,Emily,Li
25,1,4,Pueblo,2019-11-25 18:25:40,Debra,Roentgen
26,0,5,Boston,2019-08-12 11:36:22,Michael,Jaynes
27,1,2,Boston,2021-04-08 09:43:07,Kirsten,Donaldson
28,1,5,Newton,2019-02-26 05:54:39,Kyra,Yeats
29,1,3,Fargo,2020-04-09 21:33:17,Michael,Leiberman
30,0,4,Pueblo,2020-05-23 11:40:50,Roger,Donaldson
31,1,1,Chicago,2021-05-13 12:32:56,Amanda,Van De Griek
32,0,2,Boston,2020-10-13 01:36:33,Uma,Presley
33,0,5,Queensbury,2020-04-18 21:11:17,Rhonda,Vivaldi
34,0,3,Albany,2020-12-15 00:23:31,Lydia,Tsatsulin
35,1,2,Newton,2021-01-25 10:12:22,Ralph,Townsend
36,0,3,Gansevoort,2021-02-05 03:09:51,Andrew,Black
37,1,4,Xavier,2021-01-04 18:31:44,Imelda,Thompson
38,1,4,Larchmont,2021-08-06 22:38:45,Kirsten,Edwards
39,0,1,Hialeah,2019-12-07 19:47:06,Dick,Frith
40,0,1,Xavier,2021-04-08 04:56:07,George,Feynman
41,1,3,Xavier,2020-07-05 14:25:07,Zeke,Taylor
42,0,1,Islip,2020-06-07 09:42:59,Mark,Eastman
43,0,2,Pueblo,2019-11-06 12:04:34,Nellie,Van De Griek
44,1,5,Vail,2019-10-23 09:28:14,Quentin,Li
45,1,5,Oak Creek,2021-06-19 02:11:11,Nellie,Ulman
46,0,1,Chicago,2019-03-19 03:35:32,Richard,Koivu
47,1,5,St Louis,2019-05-07 02:11:42,Debby,Chadbourne
48,0,3,Boston,2019-04-22 16:13:46,Olga,Gaboriault
49,1,5,Gansevoort,2020-09-26 06:58:03,Mario,Faust
50,1,2,Fargo,2019-06-09 01:34:24,Stavros,Ramsay
51,1,2,Islip,2020-11-24 00:02:19,James,Tesla
52,0,2,Albany,2019-12-24 07:51:52,Kevin,Xavier
53,1,2,Elmhurst,2020-02-15 20:28:16,Sam,Press
54,1,2,Elmhurst,2019-10-23 05:19:04,Nataliya,Djakovic
55,1,5,Oak Creek,2019-09-30 05:35:15,Elvis,Smyth
56,0,5,Oak Creek,2019-02-12 15:00:18,Zoe,O'Brien
57,1,5,Larchmont,2019-07-26 16:57:12,Chad,Xerxes
58,0,2,Tampa,2021-05-23 20:10:00,Christen,Xerxes
59,1,1,Pueblo,2019-12-04 11:35:42,Bill,O'Donnell
